zz
pattern 2, benchmarks/tomcatv.ss
rez, .3529, 763, 663, 2162
pattern 4, benchmarks/tomcatv.ss
rez, .3529, 763, 663, 2162
pattern 6, benchmarks/tomcatv.ss
rez, .1970, 426, 317, 2162
pattern 8, benchmarks/tomcatv.ss
rez, .3529, 763, 663, 2162
pattern 10, benchmarks/tomcatv.ss
rez, .1850, 400, 106, 2162
pattern 15, benchmarks/tomcatv.ss
rez, .2331, 504, 37, 2162
pattern 20, benchmarks/tomcatv.ss
rez, .1938, 419, 19, 2162
pattern 25, benchmarks/tomcatv.ss
rez, .2072, 448, 50, 2162
pattern 30, benchmarks/tomcatv.ss
rez, .2312, 500, 35, 2162
pattern 35, benchmarks/tomcatv.ss
rez, .1646, 356, 23, 2162
pattern 40, benchmarks/tomcatv.ss
rez, .2599, 562, 11, 2162
pattern 45, benchmarks/tomcatv.ss
rez, .1813, 392, 23, 2162
pattern 50, benchmarks/tomcatv.ss
rez, .2067, 447, 50, 2162
pattern 55, benchmarks/tomcatv.ss
rez, .0999, 216, 10, 2162
pattern 60, benchmarks/tomcatv.ss
rez, .2298, 497, 34, 2162
pattern 70, benchmarks/tomcatv.ss
rez, .1628, 352, 23, 2162
pattern 80, benchmarks/tomcatv.ss
rez, .2215, 479, 8, 2162
pattern 90, benchmarks/tomcatv.ss
rez, .1808, 391, 23, 2162
pattern 100, benchmarks/tomcatv.ss
rez, .1827, 395, 46, 2162
pattern 2, benchmarks/li.ss
rez, .3986, 1016715, 1016679, 2550178
pattern 4, benchmarks/li.ss
rez, .3136, 799831, 697043, 2550178
pattern 6, benchmarks/li.ss
rez, .3788, 966016, 919987, 2550178
pattern 8, benchmarks/li.ss
rez, .3136, 799831, 697043, 2550178
pattern 10, benchmarks/li.ss
rez, .3903, 995580, 969546, 2550178
pattern 15, benchmarks/li.ss
rez, .3962, 1010440, 903242, 2550178
